0;0;133113059237002968;512;19;0x4000
0;0;133113066921065999;55;16;0x4000
0;0;133113076273887874;108;15;0x4000
0;0;133113092788985124;107;15;0x4000
0;0;133113093310680373;80;16;0x4000
0;0;133113094636251998;47;16;0x4000
0;0;133113097115963435;270;16;0x4000
0;0;133113105618083749;62;16;0x4000
0;0;133113109820971748;51;17;0x4000
0;0;133113127183854999;193;16;0x4000
0;0;133113132528196374;84;16;0x4000
0;0;133113134117775873;82;15;0x4000
0;0;133113145173030374;201;16;0x4000
0;0;133113158521482435;144;16;0x4100
0;0;133113160080517936;268;16;0x4000
0;0;133113161715669248;786;20;0x4000
0;0;133113164564951999;47;16;0x4000
0;0;133113166508392154;812;21;0x4000
0;0;133113181726781873;109;16;0x4000
0;0;133113182818928248;469;19;0x4000
0;0;133113183268400873;604;19;0x4000
0;0;133113195155780435;209;16;0x4000
0;0;133113196110737936;138;15;0x4000
0;0;133113200736825124;91;16;0x4000
0;0;133113205309158187;549;19;0x4000
0;0;133113207622897998;45;17;0x4000
0;0;133113215824899468;702;19;0x4000
0;0;133113218429386091;535;19;0x4000
0;0;133113222203523999;47;16;0x4000
0;0;133113226678006312;316;17;0x4000
0;0;133113231823597623;1628;24;0x4000
0;0;133113233538067935;788;19;0x4000
0;0;133113236105206498;190;16;0x4000
0;0;133113249042238373;498;19;0x4000
0;0;133113253833540937;360;17;0x4000
0;0;133113259674841624;89;15;0x4000
0;0;133113264969030591;1357;24;0x4000
0;0;133113266503631873;94;15;0x4000
0;0;133113268943842998;70;16;0x4000
0;0;133113269741301874;99;15;0x4000
0;0;133113270965085498;500;18;0x4000
0;0;133113271283172499;79;16;0x4000
0;0;133113275266039060;163;16;0x4000
0;0;133113277478060124;457;19;0x4000
0;0;133113284688338874;86;15;0x4000
0;0;133113292513230999;73;16;0x4000
0;0;133113294911793999;81;16;0x4000
0;0;133113300262112312;444;19;0x4000
0;0;133113301186402685;224;16;0x4000
0;0;133113324631881123;1278;23;0x4000
0;0;133113339236714000;159;16;0x4000
0;0;133113339624007999;75;16;0x4000
0;0;133113340749206405;423;18;0x4000
0;0;133113342780091499;55;16;0x4000
0;0;133113354351611811;503;18;0x4000
0;0;133113360136356749;97;16;0x4000
0;0;133113362557989499;98;15;0x4000
0;0;133113370542813374;380;17;0x4000
0;0;133113372703609248;160;16;0x4000
0;0;133113376095389998;50;16;0x4000
0;0;133113382152415498;104;16;0x4000
0;0;133113389149553999;50;16;0x4000
0;0;133113392413263498;61;16;0x4000
0;0;133113397201207998;60;16;0x4000
0;0;133113398526732001;96;16;0x4000
0;0;133113402237363624;53;17;0x4000
0;0;133113403919515624;62;16;0x4000
0;0;133113406697342093;412;19;0x4000
0;0;133113414146857341;1626;24;0x4000
0;0;133113428620991593;934;21;0x4000
0;0;133113434049929498;695;19;0x4000
0;0;133113434900730123;67;16;0x4000
0;0;133113450627418499;74;16;0x4000
0;0;133113458269511499;436;18;0x4000
0;0;133113459786260249;120;16;0x4000
0;0;133113463616331062;88;15;0x4000
0;0;133113466397772749;68;16;0x4000
0;0;133113471965211436;154;15;0x4000
0;0;133113488818433123;99;16;0x4000
0;0;133113489654519999;56;16;0x4000
0;0;133113508977075624;65;16;0x4000
0;0;133113516438165499;61;16;0x4000
0;0;133113530554076499;106;16;0x4000
0;0;133113531437970499;75;16;0x4000
0;0;133113548664012999;56;16;0x4000
0;0;133113550206049499;68;16;0x4000
0;0;133113555282703123;121;15;0x4000
0;0;133113556984741249;122;15;0x4000
0;0;133113563680027873;171;16;0x4000
0;0;133113567469967998;49;17;0x4000
0;0;133113581231017749;83;15;0x4000
0;0;133113583591607436;223;16;0x4000
0;0;133113584249641124;67;16;0x4000
0;0;133113584544966436;219;16;0x4000
0;0;133113587809977249;89;15;0x4000
0;0;133113594574954499;91;16;0x4000
0;0;133113603152597623;96;15;0x4000
0;0;133113608500493248;569;19;0x4000
0;0;133113618219269748;161;15;0x4000
0;0;133113619058449249;62;16;0x4000
0;0;133113623235569093;827;21;0x4000
0;0;133113624689935498;57;16;0x4000
0;0;133113629342123185;156;16;0x4000
0;0;133113630090906248;77;16;0x4000
0;0;133113633294688498;74;16;0x4000
0;0;133113648009684373;101;16;0x4000
0;0;133113648177841624;57;16;0x4000
0;0;133113648602400062;165;16;0x4000
0;0;133113651038631343;653;19;0x4000
0;0;133113656700939874;131;15;0x4000
0;0;133113667536240249;166;16;0x4000
0;0;133113667806717623;86;16;0x4000
0;0;133113678859697998;57;16;0x4000
0;0;133113680367902124;161;16;0x4000
0;0;133113680495462842;911;21;0x4000
0;0;133113685454088123;132;16;0x4000
0;0;133113702263763624;81;15;0x4000
0;0;133113711115725998;77;15;0x4000
0;0;133113712720237874;71;16;0x4000
0;0;133113719256619748;65;16;0x4000
0;0;133113720948124999;62;16;0x4000
0;0;133113730696887185;166;16;0x4000
0;0;133113732827329999;41;17;0x4000
0;0;133113744193926999;51;16;0x4000
0;0;133113746140751998;43;17;0x4000
0;0;133113764723615248;1257;23;0x4000
0;0;133113766523992249;127;16;0x4000
0;0;133113766663395436;318;17;0x4000
0;0;133113779532662811;63;16;0x4000
0;0;133113787816747874;51;16;0x4000
0;0;133113788062570374;88;16;0x4000
0;0;133113789089538623;100;16;0x4000
0;0;133113792400418748;66;16;0x4000
0;0;133113812176385124;51;17;0x4000
0;0;133113815359017749;85;16;0x4000
0;0;133113827287242000;88;16;0x4000
0;0;133113841237793561;433;18;0x4000
0;0;133113854244466967;1260;23;0x4000
0;0;133113860972842061;171;16;0x4000
0;0;133113863195359186;199;16;0x4000
0;0;133113864481340499;56;17;0x4000
0;0;133113864759246686;182;16;0x4000
0;0;133113880636456311;81;16;0x4000
0;0;133113887883703749;147;15;0x4000
0;0;133113888185872001;86;16;0x4000
0;0;133113889575051062;263;17;0x4000
0;0;133113894077237998;67;16;0x4000
0;0;133113905801631999;43;17;0x4000
0;0;133113932748660624;109;16;0x4000
0;0;133113938220777998;61;16;0x4000
0;0;133113942316674874;59;16;0x4000
0;0;133113955382571998;62;16;0x4000
0;0;133113956276320749;70;16;0x4000
0;0;133113957471403373;78;16;0x4000
0;0;133113958319809374;119;15;0x4000
0;0;133113963229213749;79;15;0x4000
0;0;133113963491801249;58;16;0x4000
0;0;133113969805131999;45;16;0x4000
0;0;133113982305606248;71;16;0x4000
0;0;133113993170547999;50;16;0x4000
0;0;133113995407794001;452;19;0x4000
0;0;133113999954869562;522;18;0x4000
0;0;133114002665755748;62;16;0x4000
0;0;133114005653738092;615;20;0x4000
0;0;133114009207621249;68;16;0x4000
0;0;133114012669939623;87;15;0x4000
0;0;133114013690867687;129;15;0x4000
0;0;133114015431971498;373;17;0x4000
0;0;133114016472069248;150;16;0x4000
0;0;133114020242170373;70;16;0x4000
0;0;133114026340401248;83;15;0x4000
0;0;133114028757370187;101;16;0x4000
0;0;133114030479471873;100;15;0x4000
0;0;133114037073466499;467;18;0x4000
0;0;133114039564748905;866;21;0x4000
0;0;133114041142160906;741;20;0x4000
0;0;133114042957564498;291;17;0x4000
0;0;133114043690035998;141;18;0x4000
0;0;133114047013271748;46;17;0x4000
0;0;133114051099784624;95;16;0x4000
0;0;133114056510568374;113;16;0x4000
0;0;133114059098885499;116;16;0x4000
0;0;133114064662287998;49;17;0x4000
0;0;133114067460010998;58;17;0x4000
0;0;133114068019701967;906;20;0x4000
0;0;133114091434206874;81;15;0x4000
0;0;133114098732828001;94;16;0x4000
0;0;133114107577714311;269;17;0x4000
0;0;133114120833068374;112;16;0x4000
0;0;133114125169558749;64;16;0x4000
0;0;133114125514787998;78;16;0x4000
0;0;133114136521241874;610;18;0x4000
0;0;133114137990900655;452;18;0x4000
0;0;133114139559487279;731;20;0x4000
0;0;133114154419818749;154;16;0x4000
0;0;133114167223946061;233;17;0x4000
0;0;133114176846420186;350;18;0x4000
0;0;133114181973533123;136;16;0x4000
0;0;133114184224713874;107;15;0x4000
0;0;133114190904803654;1006;21;0x4000
0;0;133114193842341999;53;16;0x4000
0;0;133114196448922623;63;16;0x4000
0;0;133114197083005373;146;15;0x4000
0;0;133114198338635748;112;16;0x4000
0;0;133114199817385373;62;16;0x4000
0;0;133114207895571529;1162;22;0x4000
0;0;133114216581810124;90;16;0x4000
0;0;133114233096280001;1261;24;0x4000
0;0;133114235427287874;641;18;0x4000
0;0;133114237928480811;204;16;0x4000
0;0;133114246515371998;59;16;0x4000
0;0;133114251618629624;62;16;0x4000
0;0;133114256944991749;72;16;0x4000
0;0;133114263167240001;673;21;0x4000
0;0;133114266432925999;50;17;0x4000
0;0;133114268125161498;132;15;0x4000
0;0;133114270522674967;577;19;0x4000
0;0;133114273676492123;564;20;0x4000
0;0;133114279326744748;95;16;0x4000
0;0;133114284697556623;66;16;0x4000
0;0;133114303671864749;98;16;0x4000
0;0;133114313689953999;90;15;0x4000
0;0;133114315844816749;72;16;0x4000
0;0;133114318181822560;1210;23;0x4000
0;0;133114325437384936;184;16;0x4000
0;0;133114326259745748;174;15;0x4000
0;0;133114330128788001;175;16;0x4000
0;0;133114330817712436;193;16;0x4000
0;0;133114333641774467;695;20;0x4000
0;0;133114335901959624;85;16;0x4000
0;0;133114343409107249;97;15;0x4000
0;0;133114345981137685;149;15;0x4000
0;0;133114352958972998;53;17;0x4000
0;0;133114353244934249;102;16;0x4000
0;0;133114354457726998;57;17;0x4000
0;0;133114358845311623;87;15;0x4000
0;0;133114360859187748;353;17;0x4000
0;0;133114361778966248;65;16;0x4000
0;0;133114366496070000;78;16;0x4000
0;0;133114374366877499;387;17;0x4000
0;0;133114375971184624;95;16;0x4000
0;0;133114385966223749;57;16;0x4000
0;0;133114387271621999;40;17;0x4000
0;0;133114387312727748;98;15;0x4000
0;0;133114390088623936;390;17;0x4000
0;0;133114396701206435;308;18;0x4000
0;0;133114401719696373;98;16;0x4000
0;0;133114402812971248;234;16;0x4000
0;0;133114408328581999;53;16;0x4000
0;0;133114408443314873;107;16;0x4000
0;0;133114416274602124;195;16;0x4000
0;0;133114449660896343;819;21;0x4000
0;0;133114454550461498;88;15;0x4000
0;0;133114459072920623;93;16;0x4000
0;0;133114459525643624;67;16;0x4000
0;0;133114461368921623;453;18;0x4000
0;0;133114462713377499;104;15;0x4000
0;0;133114477479720812;596;19;0x4000
0;0;133114482513476592;880;22;0x4000
0;0;133114487055196998;83;16;0x4000
0;0;133114491006715999;72;16;0x4000
0;0;133114491745305499;163;16;0x4000
0;0;133114513458475124;85;16;0x4000
0;0;133114523746637687;244;16;0x4000
0;0;133114529007327498;104;15;0x4000
0;0;133114534653989873;170;15;0x4000
0;0;133114536762617029;834;21;0x4000
0;0;133114542522761186;432;18;0x4000
0;0;133114543700799499;352;17;0x4000
0;0;133114551467756342;569;19;0x4000
0;0;133114594097693624;103;15;0x4000
0;0;133114608931413874;335;16;0x4000
0;0;133114611515634374;89;16;0x4000
0;0;133114612115773998;48;17;0x4000
0;0;133114615348343248;51;16;0x4000
0;0;133114616106169998;47;17;0x4000
0;0;133114619972728624;79;16;0x4000
0;0;133114622645735999;47;17;0x4000
0;0;133114633651391873;97;15;0x4000
0;0;133114635088455749;295;16;0x4000
0;0;133114644220906000;220;16;0x4000
0;0;133114649246971498;83;15;0x4000
0;0;133114649873630000;205;17;0x4000
0;0;133114669230959374;134;16;0x4000
0;0;133114670378649093;1252;23;0x4000
0;0;133114671286947999;51;16;0x4000
0;0;133114674584510187;236;17;0x4000
0;0;133114686760422685;534;19;0x4000
0;0;133114688044312873;123;16;0x4000
0;0;133114698383767623;69;16;0x4000
0;0;133114701835417249;51;17;0x4000
0;0;133114713386034373;104;16;0x4000
0;0;133114715788236718;899;21;0x4000
0;0;133114733776534874;71;16;0x4000
0;0;133114749650705998;47;16;0x4000
0;0;133114754033000248;92;16;0x4000
0;0;133114758065392436;486;19;0x4000
0;0;133114759102753999;68;16;0x4000
0;0;133114772070100874;91;16;0x4000
0;0;133114790622693999;49;17;0x4000
0;0;133114795465787624;62;16;0x4000
0;0;133114799666206873;718;20;0x4000
0;0;133114804208585999;47;17;0x4000
0;0;133114814518910499;87;16;0x4000
0;0;133114815351605999;48;17;0x4000
0;0;133114817530625312;140;15;0x4000
0;0;133114819123985935;424;17;0x4000
0;0;133114823527547843;1659;24;0x4000
0;0;133114828547244748;56;16;0x4000
0;0;133114828964364373;96;16;0x4000
0;0;133114829864484810;254;16;0x4000
0;0;133114832041616562;174;16;0x4000
0;0;133114834628713874;461;17;0x4000
0;0;133114845596175687;354;16;0x4000
0;0;133114851427195436;109;16;0x4000
0;0;133114863787171999;76;16;0x4000
0;0;133114871222557811;350;16;0x4000
0;0;133114889528816686;181;15;0x4000
0;0;133114891857968686;374;17;0x4000
0;0;133114893203965686;774;19;0x4000
0;0;133114917819751123;93;15;0x4000
0;0;133114925955548437;348;17;0x4000
0;0;133114927289771999;53;16;0x4000
0;0;133114949793667561;251;16;0x4000
0;0;133114961252859749;62;16;0x4000
0;0;133114962680598624;83;16;0x4000
0;0;133114975493400001;195;16;0x4000
0;0;133114992442198124;175;16;0x4000
0;0;133114994038713499;66;16;0x4000
0;0;133114998222754436;150;16;0x4000
0;0;133115000890817999;48;16;0x4000
0;0;133115038098774498;73;16;0x4000
0;0;133115054109614000;162;16;0x4000
0;0;133115056516257998;53;16;0x4000
0;0;133115063047741655;1263;22;0x4000
0;0;133115067629028810;115;16;0x4000
0;0;133115072188715874;159;15;0x4000
0;0;133115073622680936;247;16;0x4000
0;0;133115073766942999;90;16;0x4000
0;0;133115073881202186;349;18;0x4000
0;0;133115075477721185;196;16;0x4000
0;0;133115080712542374;85;16;0x4000
0;0;133115085420342437;326;17;0x4000
0;0;133115085662847748;75;16;0x4000
0;0;133115086876341592;1279;23;0x4000
0;0;133115090432143686;348;17;0x4000
0;0;133115094291023061;254;16;0x4000
0;0;133115096552468249;847;22;0x4000
0;0;133115106877954873;108;15;0x4000
0;0;133115140323105874;83;15;0x4000
0;0;133115140755101748;64;16;0x4000
0;0;133115145650576342;940;22;0x4000
0;0;133115148064827374;78;15;0x4000
0;0;133115150285556562;270;17;0x4000
0;0;133115156202915874;132;15;0x4000
0;0;133115167480148748;329;17;0x4000
0;0;133115168338418561;118;15;0x4000
0;0;133115170337306248;74;16;0x4000
0;0;133115173104862124;70;16;0x4000
0;0;133115173424689249;174;16;0x4000
0;0;133115176701244687;495;19;0x4000
0;0;133115180193245248;56;16;0x4000
0;0;133115208935267998;41;17;0x4000
0;0;133115224199554499;95;16;0x4000
0;0;133115228621284061;482;19;0x4000
0;0;133115234502335624;65;16;0x4000
0;0;133115236893804343;1023;23;0x4000
0;0;133115240321499248;153;16;0x4000
0;0;133115246925418623;112;16;0x4000
0;0;133115253097990124;145;16;0x4000
0;0;133115254323654748;60;16;0x4000
0;0;133115260206614436;136;16;0x4000
0;0;133115265869787311;431;17;0x4000
0;0;133115299799714185;370;18;0x4000
0;0;133115299865214341;1244;24;0x4000
0;0;133115300193957998;156;15;0x4000
0;0;133115303409493123;56;16;0x4000
0;0;133115307607218248;176;16;0x4000
0;0;133115312058561748;61;16;0x4000
0;0;133115313200759560;422;17;0x4000
0;0;133115324451115998;43;17;0x4000
0;0;133115332996705999;72;15;0x4000
0;0;133115344189283937;471;17;0x4000
0;0;133115345351323998;60;16;0x4000
0;0;133115352010331999;69;15;0x4000
0;0;133115352360527998;44;17;0x4000
0;0;133115359166442000;112;16;0x4000
0;0;133115362514681123;59;16;0x4000
0;0;133115364448823999;50;16;0x4000
0;0;133115372245657873;63;16;0x4000
0;0;133115377744194185;93;16;0x4000
0;0;133115381979571624;731;19;0x4000
0;0;133115392705918310;101;16;0x4000
0;0;133115395535292999;69;16;0x4000
0;0;133115396375461999;59;16;0x4000
0;0;133115399237135998;70;15;0x4000
0;0;133115406439097624;1258;22;0x4000
0;0;133115410645581248;140;16;0x4000
0;0;133115433142488999;136;16;0x4000
0;0;133115434051908499;105;16;0x4000
0;0;133115436954154248;677;20;0x4000
0;0;133115446257814000;995;23;0x4000
0;0;133115451713251623;81;16;0x4000
0;0;133115459328288436;386;18;0x4000
0;0;133115466822264373;148;16;0x4000
0;0;133115471118456001;354;18;0x4000
0;0;133115474468204623;92;16;0x4000
0;0;133115481398699874;82;15;0x4000
0;0;133115484110857249;72;16;0x4000
0;0;133115495427988342;649;20;0x4000
0;0;133115495927967623;125;15;0x4000
0;0;133115510127506999;76;16;0x4000
0;0;133115540081911310;145;15;0x4000
0;0;133115542609921748;363;17;0x4000
0;0;133115545360031748;69;16;0x4000
0;0;133115549080397248;99;16;0x4000
0;0;133115549496745998;65;16;0x4000
0;0;133115550776967624;74;16;0x4000
0;0;133115555955214248;103;16;0x4000
0;0;133115567391589998;71;16;0x4000
0;0;133115572560748060;194;16;0x4000
0;0;133115577357068749;73;16;0x4000
0;0;133115588261382374;462;19;0x4000
0;0;133115597747123905;467;17;0x4000
0;0;133115598887103624;117;16;0x4000
0;0;133115599049946373;415;18;0x4000
0;0;133115610060527998;42;17;0x4000
0;0;133115617721523499;84;16;0x4000
0;0;133115622626487999;74;16;0x4000
0;0;133115625282171249;68;16;0x4000
0;0;133115626779845342;527;18;0x4000
0;0;133115631629737373;81;15;0x4000
0;0;133115637357532561;485;19;0x4000
0;0;133115640649353812;350;17;0x4000
0;0;133115642438804561;180;16;0x4000
0;0;133115645136227999;45;17;0x4000
0;0;133115648562255124;100;16;0x4000
0;0;133115655339261999;55;17;0x4000
0;0;133115656675806436;195;16;0x4000
0;0;133115662837314000;355;18;0x4000
0;0;133115671952385937;164;15;0x4000
0;0;133115674302710686;528;19;0x4000
0;0;133115675290563561;176;16;0x4000
0;0;133115680284009999;50;16;0x4000
0;0;133115684251959998;60;16;0x4000
0;0;133115690829173186;255;16;0x4000
0;0;133115690959696749;69;16;0x4000
0;0;133115695743538873;114;16;0x4000
0;0;133115699919375936;145;15;0x4000
0;0;133115709791632811;487;19;0x4000
0;0;133115721191172624;90;16;0x4000
0;0;133115725640571998;61;16;0x4000
0;0;133115726541191623;433;18;0x4000
0;0;133115728396055999;49;16;0x4000
0;0;133115729051600811;235;16;0x4000
0;0;133115730919115062;279;17;0x4000
0;0;133115735665477998;39;17;0x4000
0;0;133115744811300561;140;16;0x4000
0;0;133115747746987623;105;16;0x4000
0;0;133115755155642249;70;16;0x4000
0;0;133115755363513561;843;20;0x4000
0;0;133115756445642185;122;16;0x4000
0;0;133115768200715312;168;15;0x4000
0;0;133115769702942624;392;18;0x4000
0;0;133115770238918249;66;16;0x4000
0;0;133115770406731249;56;16;0x4000
0;0;133115771186302999;52;16;0x4000
0;0;133115771713708874;71;16;0x4000
0;0;133115777732725373;500;18;0x4000
0;0;133115778846981373;68;16;0x4000
0;0;133115784239072873;476;19;0x4000
0;0;133115784868306999;410;18;0x4000
0;0;133115793382660000;464;19;0x4000
0;0;133115799698923061;252;16;0x4000
0;0;133115804996190060;434;19;0x4000
0;0;133115805327099999;54;16;0x4000
0;0;133115807395101811;139;15;0x4000
0;0;133115815196568624;125;16;0x4000
0;0;133115820413974123;361;18;0x4000
0;0;133115821358326749;311;17;0x4000
0;0;133115822012912000;508;19;0x4000
0;0;133115823379057999;81;15;0x4000
0;0;133115823762127999;60;16;0x4000
0;0;133115832475019373;122;15;0x4000
0;0;133115837938832498;247;17;0x4000
0;0;133115850049911998;56;16;0x4000
0;0;133115851086216999;66;16;0x4000
0;0;133115858235251998;40;17;0x4000
0;0;133115863115975373;111;15;0x4000
0;0;133115865389941436;242;16;0x4000
0;0;133115869912149499;101;16;0x4000
0;0;133115876694427499;95;15;0x4000
0;0;133115895701893999;54;16;0x4000
0;0;133115896568127749;78;16;0x4000
0;0;133115900745469123;73;16;0x4000
0;0;133115911097079123;79;16;0x4000
0;0;133115912011599999;43;17;0x4000
0;0;133115913772205999;43;17;0x4000
0;0;133115914478656499;70;16;0x4000
0;0;133115917930007124;105;16;0x4000
0;0;133115925940051124;85;16;0x4000
0;0;133115926037859373;1214;22;0x4000
0;0;133115929803761999;128;15;0x4000
0;0;133115930430674748;99;16;0x4000
0;0;133115932332944123;132;16;0x4000
0;0;133115936637939248;125;15;0x4000
0;0;133115937837712000;866;22;0x4000
0;0;133115940196555936;551;18;0x4000
0;0;133115944309057499;91;16;0x4000
0;0;133115944344761248;240;16;0x4000
0;0;133115945946724874;448;18;0x4000
0;0;133115946065697248;66;16;0x4000
0;0;133115947128615249;59;16;0x4000
0;0;133115947501336811;177;16;0x4000
0;0;133115959327058436;884;22;0x4000
0;0;133115963854390311;128;16;0x4000
0;0;133115966866096968;1257;23;0x4000
0;0;133115986231014312;586;19;0x4000
0;0;133115988251917999;43;17;0x4000
0;0;133116000550584374;466;19;0x4000
0;0;133116006869964061;104;16;0x4000
0;0;133116020919649999;61;16;0x4000
0;0;133116022118889999;52;16;0x4000
0;0;133116023911837124;204;16;0x4000
0;0;133116025894181749;53;17;0x4000
0;0;133116035639427999;54;16;0x4000
0;0;133116039584063436;142;16;0x4000
0;0;133116047980767748;103;15;0x4000
0;0;133116049288899248;59;16;0x4000
0;0;133116070250338749;60;16;0x4000
0;0;133116093239649999;47;17;0x4000
0;0;133116109371108624;95;16;0x4000
0;0;133116121763979748;78;15;0x4000
0;0;133116128344427998;58;16;0x4000
0;0;133116146532170124;104;16;0x4000
0;0;133116153628627249;518;19;0x4000
0;0;133116154559562311;336;18;0x4000
0;0;133116171904223373;91;15;0x4000
0;0;133116175025074998;407;18;0x4000
0;0;133116188410689998;58;16;0x4000
0;0;133116191813179999;59;16;0x4000
0;0;133116194509092123;90;16;0x4000
0;0;133116198243575310;170;15;0x4000
0;0;133116203692991873;597;18;0x4000
0;0;133116206142521436;228;16;0x4000
0;0;133116208759333749;51;16;0x4000
0;0;133116209479681998;53;16;0x4000
0;0;133116226886548749;59;16;0x4000
0;0;133116239179265373;90;16;0x4000
0;0;133116247170165999;69;16;0x4000
0;0;133116254305647124;113;15;0x4000
0;0;133116256843266749;99;16;0x4000
0;0;133116270657156312;602;20;0x4000
0;0;133116273266517248;61;16;0x4000
0;0;133116279789780499;134;16;0x4000
0;0;133116283845381999;49;16;0x4000
0;0;133116285798395249;52;16;0x4000
0;0;133116292440206123;86;16;0x4000
0;0;133116299935069749;66;16;0x4000
0;0;133116302200750060;198;16;0x4000
0;0;133116310159742748;539;19;0x4000
0;0;133116312423243842;1233;22;0x4000
0;0;133116313563585874;91;15;0x4000
0;0;133116313606322373;162;16;0x4000
0;0;133116314920386124;1270;24;0x4000
0;0;133116321072782749;56;17;0x4000
0;0;133116325324805498;66;16;0x4000
0;0;133116334876982499;87;15;0x4000
0;0;133116353730511748;371;17;0x4000
0;0;133116353804526999;92;16;0x4000
0;0;133116368917605874;100;16;0x4000
0;0;133116370605043248;64;16;0x4000
0;0;133116379359058842;1233;23;0x4000
0;0;133116379796854311;476;19;0x4000
0;0;133116387696069374;99;16;0x4000
0;0;133116393611943249;155;16;0x4000
0;0;133116394416486498;347;18;0x4000
0;0;133116408482207123;160;15;0x4000
0;0;133116417805850001;291;17;0x4000
0;0;133116427032885998;47;17;0x4000
0;0;133116435759545999;51;17;0x4000
0;0;133116455792331873;118;15;0x4000
0;0;133116463003117123;280;16;0x4000
0;0;133116465216413623;72;16;0x4000
0;0;133116471058170001;110;16;0x4000
0;0;133116474466539061;304;17;0x4000
0;0;133116484409648779;1249;23;0x4000
0;0;133116487122708654;697;20;0x4000
0;0;133116491014765748;110;15;0x4000
0;0;133116496428431374;81;16;0x4000
0;0;133116532124665248;53;16;0x4000
0;0;133116534296533437;243;16;0x4000
0;0;133116545806393999;46;17;0x4000
0;0;133116546747137499;71;16;0x4000
0;0;133116557368857124;67;16;0x4000
0;0;133116563146288592;944;22;0x4000
0;0;133116563729616061;371;18;0x4000
0;0;133116566382558123;141;16;0x4000
0;0;133116567143061873;88;15;0x4000
0;0;133116570359346466;1259;24;0x4000
0;0;133116589279998998;89;16;0x4000
0;0;133116604820645248;58;16;0x4000
0;0;133116606655258374;431;18;0x4000
0;0;133116610373749999;61;16;0x4000
0;0;133116613778924279;581;20;0x4000
0;0;133116619755868000;474;19;0x4000
0;0;133116619991684874;115;16;0x4000
0;0;133116633500722000;120;16;0x4000
0;0;133116651322488000;188;16;0x4000
0;0;133116653289271748;98;15;0x4000
0;0;133116654761445374;98;16;0x4000
0;0;133116673642269499;121;15;0x4000
0;0;133116694317208123;87;16;0x4000
0;0;133116699637255873;130;15;0x4000
0;0;133116706942401749;79;16;0x4000
0;0;133116711010497999;64;16;0x4000
0;0;133116712092661998;49;17;0x4000
0;0;133116732385812185;120;16;0x4000
0;0;133116732728030499;103;16;0x4000
0;0;133116738921646499;131;16;0x4000
